path,category,decision,confidence,productionCritical,evidence
"grafico-cala-detalle.html","PRODUCTIVE_ENTRYPOINT","KEEP_PRODUCTIVE","HIGH","true","CHARROPRO-FMCH-2026-JINETEOS-DYNAMIC-IMPLEMENTATION-001/FILES_CHANGED.md (DOCUMENTATION_ONLY_REFERENCE), CHARROPRO-FMCH-2026-MANGANAS-PASO-IMPLEMENTATION-001/FILES_CHANGED.md (DOCUMENTATION_ONLY_REFERENCE), CHARROPRO-FMCH-2026-PIALES-COLEADERO-IMPLEMENTATION-001/FILES_CHANGED.md (DOCUMENTATION_ONLY_REFERENCE), CHARROPRO-FMCH-2026-TERNA-COMPLETE-IMPLEMENTATION-001/FILES_CHANGED.md (DOCUMENTATION_ONLY_REFERENCE), CHARROPRO-OFFICIAL-TIMER-AUTHORITY-AND-SYNC-INTEGRATION-001/FILES_CHANGED.md (DOCUMENTATION_ONLY_REFERENCE)"
"grafico-caladero-turno.html","PRODUCTIVE_ENTRYPOINT","KEEP_PRODUCTIVE","HIGH","true","CHARROPRO-FMCH-2026-JINETEOS-DYNAMIC-IMPLEMENTATION-001/FILES_CHANGED.md (DOCUMENTATION_ONLY_REFERENCE), CHARROPRO-FMCH-2026-MANGANAS-PASO-IMPLEMENTATION-001/FILES_CHANGED.md (DOCUMENTATION_ONLY_REFERENCE), CHARROPRO-FMCH-2026-PIALES-COLEADERO-IMPLEMENTATION-001/FILES_CHANGED.md (DOCUMENTATION_ONLY_REFERENCE), CHARROPRO-FMCH-2026-TERNA-COMPLETE-IMPLEMENTATION-001/FILES_CHANGED.md (DOCUMENTATION_ONLY_REFERENCE), CHARROPRO-OFFICIAL-TIMER-AUTHORITY-AND-SYNC-INTEGRATION-001/FILES_CHANGED.md (DOCUMENTATION_ONLY_REFERENCE)"
"grafico-categoria.html","PRODUCTIVE_ENTRYPOINT","KEEP_PRODUCTIVE","HIGH","true","CHARROPRO-FMCH-2026-JINETEOS-DYNAMIC-IMPLEMENTATION-001/FILES_CHANGED.md (DOCUMENTATION_ONLY_REFERENCE), CHARROPRO-FMCH-2026-MANGANAS-PASO-IMPLEMENTATION-001/FILES_CHANGED.md (DOCUMENTATION_ONLY_REFERENCE), CHARROPRO-FMCH-2026-PIALES-COLEADERO-IMPLEMENTATION-001/FILES_CHANGED.md (DOCUMENTATION_ONLY_REFERENCE), CHARROPRO-FMCH-2026-TERNA-COMPLETE-IMPLEMENTATION-001/FILES_CHANGED.md (DOCUMENTATION_ONLY_REFERENCE), CHARROPRO-OFFICIAL-TIMER-AUTHORITY-AND-SYNC-INTEGRATION-001/FILES_CHANGED.md (DOCUMENTATION_ONLY_REFERENCE)"
"grafico-coleadero-turno.html","PRODUCTIVE_ENTRYPOINT","KEEP_PRODUCTIVE","HIGH","true","CHARROPRO-FMCH-2026-JINETEOS-DYNAMIC-IMPLEMENTATION-001/FILES_CHANGED.md (DOCUMENTATION_ONLY_REFERENCE), CHARROPRO-FMCH-2026-MANGANAS-PASO-IMPLEMENTATION-001/FILES_CHANGED.md (DOCUMENTATION_ONLY_REFERENCE), CHARROPRO-FMCH-2026-PIALES-COLEADERO-IMPLEMENTATION-001/FILES_CHANGED.md (DOCUMENTATION_ONLY_REFERENCE), CHARROPRO-FMCH-2026-TERNA-COMPLETE-IMPLEMENTATION-001/FILES_CHANGED.md (DOCUMENTATION_ONLY_REFERENCE), CHARROPRO-OFFICIAL-TIMER-AUTHORITY-AND-SYNC-INTEGRATION-001/FILES_CHANGED.md (DOCUMENTATION_ONLY_REFERENCE)"
"grafico-coleadero.html","PRODUCTIVE_ENTRYPOINT","KEEP_PRODUCTIVE","HIGH","true","CHARROPRO-FMCH-2026-JINETEOS-DYNAMIC-IMPLEMENTATION-001/FILES_CHANGED.md (DOCUMENTATION_ONLY_REFERENCE), CHARROPRO-FMCH-2026-MANGANAS-PASO-IMPLEMENTATION-001/FILES_CHANGED.md (DOCUMENTATION_ONLY_REFERENCE), CHARROPRO-FMCH-2026-PIALES-COLEADERO-IMPLEMENTATION-001/FILES_CHANGED.md (DOCUMENTATION_ONLY_REFERENCE), CHARROPRO-FMCH-2026-TERNA-COMPLETE-IMPLEMENTATION-001/FILES_CHANGED.md (DOCUMENTATION_ONLY_REFERENCE), CHARROPRO-OFFICIAL-TIMER-AUTHORITY-AND-SYNC-INTEGRATION-001/FILES_CHANGED.md (DOCUMENTATION_ONLY_REFERENCE)"
"grafico-cronometro.html","PRODUCTIVE_ENTRYPOINT","KEEP_PRODUCTIVE","HIGH","true","CHARROPRO-FMCH-2026-JINETEOS-DYNAMIC-IMPLEMENTATION-001/FILES_CHANGED.md (DOCUMENTATION_ONLY_REFERENCE), CHARROPRO-FMCH-2026-MANGANAS-PASO-IMPLEMENTATION-001/FILES_CHANGED.md (DOCUMENTATION_ONLY_REFERENCE), CHARROPRO-FMCH-2026-PIALES-COLEADERO-IMPLEMENTATION-001/FILES_CHANGED.md (DOCUMENTATION_ONLY_REFERENCE), CHARROPRO-FMCH-2026-TERNA-COMPLETE-IMPLEMENTATION-001/FILES_CHANGED.md (DOCUMENTATION_ONLY_REFERENCE), CHARROPRO-OFFICIAL-TIMER-AUTHORITY-AND-SYNC-INTEGRATION-001/FILES_CHANGED.md (DOCUMENTATION_ONLY_REFERENCE)"
"grafico-marcador.html","PRODUCTIVE_ENTRYPOINT","KEEP_PRODUCTIVE","HIGH","true","CHARROPRO-FMCH-2026-JINETEOS-DYNAMIC-IMPLEMENTATION-001/FILES_CHANGED.md (DOCUMENTATION_ONLY_REFERENCE), CHARROPRO-FMCH-2026-MANGANAS-PASO-IMPLEMENTATION-001/FILES_CHANGED.md (DOCUMENTATION_ONLY_REFERENCE), CHARROPRO-FMCH-2026-PIALES-COLEADERO-IMPLEMENTATION-001/FILES_CHANGED.md (DOCUMENTATION_ONLY_REFERENCE), CHARROPRO-FMCH-2026-TERNA-COMPLETE-IMPLEMENTATION-001/FILES_CHANGED.md (DOCUMENTATION_ONLY_REFERENCE), CHARROPRO-OFFICIAL-TIMER-AUTHORITY-AND-SYNC-INTEGRATION-001/FILES_CHANGED.md (DOCUMENTATION_ONLY_REFERENCE)"
"grafico-ranking.html","PRODUCTIVE_ENTRYPOINT","KEEP_PRODUCTIVE","HIGH","true","CHARROPRO-FMCH-2026-JINETEOS-DYNAMIC-IMPLEMENTATION-001/FILES_CHANGED.md (DOCUMENTATION_ONLY_REFERENCE), CHARROPRO-FMCH-2026-MANGANAS-PASO-IMPLEMENTATION-001/FILES_CHANGED.md (DOCUMENTATION_ONLY_REFERENCE), CHARROPRO-FMCH-2026-PIALES-COLEADERO-IMPLEMENTATION-001/FILES_CHANGED.md (DOCUMENTATION_ONLY_REFERENCE), CHARROPRO-FMCH-2026-TERNA-COMPLETE-IMPLEMENTATION-001/FILES_CHANGED.md (DOCUMENTATION_ONLY_REFERENCE), CHARROPRO-OFFICIAL-TIMER-AUTHORITY-AND-SYNC-INTEGRATION-001/FILES_CHANGED.md (DOCUMENTATION_ONLY_REFERENCE)"
"grafico-turno.html","PRODUCTIVE_ENTRYPOINT","KEEP_PRODUCTIVE","HIGH","true","CHARROPRO-FMCH-2026-JINETEOS-DYNAMIC-IMPLEMENTATION-001/FILES_CHANGED.md (DOCUMENTATION_ONLY_REFERENCE), CHARROPRO-FMCH-2026-MANGANAS-PASO-IMPLEMENTATION-001/FILES_CHANGED.md (DOCUMENTATION_ONLY_REFERENCE), CHARROPRO-FMCH-2026-PIALES-COLEADERO-IMPLEMENTATION-001/FILES_CHANGED.md (DOCUMENTATION_ONLY_REFERENCE), CHARROPRO-FMCH-2026-TERNA-COMPLETE-IMPLEMENTATION-001/FILES_CHANGED.md (DOCUMENTATION_ONLY_REFERENCE), CHARROPRO-OFFICIAL-TIMER-AUTHORITY-AND-SYNC-INTEGRATION-001/FILES_CHANGED.md (DOCUMENTATION_ONLY_REFERENCE)"
"graficos.html","PRODUCTIVE_ENTRYPOINT","KEEP_PRODUCTIVE","HIGH","true","CHARROPRO-FMCH-2026-JINETEOS-DYNAMIC-IMPLEMENTATION-001/FILES_CHANGED.md (DOCUMENTATION_ONLY_REFERENCE), CHARROPRO-FMCH-2026-MANGANAS-PASO-IMPLEMENTATION-001/FILES_CHANGED.md (DOCUMENTATION_ONLY_REFERENCE), CHARROPRO-FMCH-2026-PIALES-COLEADERO-IMPLEMENTATION-001/FILES_CHANGED.md (DOCUMENTATION_ONLY_REFERENCE), CHARROPRO-FMCH-2026-TERNA-COMPLETE-IMPLEMENTATION-001/FILES_CHANGED.md (DOCUMENTATION_ONLY_REFERENCE), CHARROPRO-OFFICIAL-TIMER-AUTHORITY-AND-SYNC-INTEGRATION-001/FILES_CHANGED.md (DOCUMENTATION_ONLY_REFERENCE)"
"index.html","PRODUCTIVE_ENTRYPOINT","KEEP_PRODUCTIVE","HIGH","true","tests/fmch-2026-cala-scorer.test.mjs (TEST_ONLY_REFERENCE), tests/production-nav.test.mjs (TEST_ONLY_REFERENCE), tests/scorer-responsive-components.test.mjs (TEST_ONLY_REFERENCE), CHARROPRO-FMCH-2026-JINETEOS-DYNAMIC-IMPLEMENTATION-001/FILES_CHANGED.md (DOCUMENTATION_ONLY_REFERENCE), CHARROPRO-FMCH-2026-MANGANAS-PASO-IMPLEMENTATION-001/FILES_CHANGED.md (DOCUMENTATION_ONLY_REFERENCE)"
"js/app.js","PRODUCTIVE_CORE","KEEP_PRODUCTIVE","HIGH","true","index.html (HTML_REFERENCE), js/tournamentApp.js (CONFIG_REFERENCE), tests/fmch-2026-cala-scorer.test.mjs (TEST_ONLY_REFERENCE), tests/fmch-2026-jineteos-dynamic-scorer.test.mjs (TEST_ONLY_REFERENCE), tests/fmch-2026-manganas-paso-scorer.test.mjs (TEST_ONLY_REFERENCE)"
"js/broadcast/actionEngine.js","PRODUCTIVE_BROADCAST","KEEP_PRODUCTIVE","HIGH","true","js/broadcast/productionConsole.js (STATIC_REFERENCE), tests/broadcast-action-engine.test.mjs (TEST_ONLY_REFERENCE), tests/production-console.test.mjs (TEST_ONLY_REFERENCE), tests/production-variables.test.mjs (TEST_ONLY_REFERENCE), BROADCAST_ACTION_ENGINE_V1.md (DOCUMENTATION_ONLY_REFERENCE)"
"js/broadcast/announcerMonitor.js","PRODUCTIVE_BROADCAST","KEEP_PRODUCTIVE","HIGH","true","announcer-monitor.html (HTML_REFERENCE), js/broadcast/outputSynchronization.js (STATIC_REFERENCE), js/broadcast/productionConsole.js (STATIC_REFERENCE), tests/announcer-monitor.test.mjs (TEST_ONLY_REFERENCE), tests/official-timer-authority-sync.test.mjs (TEST_ONLY_REFERENCE)"
"js/broadcast/assetManager.js","PRODUCTIVE_BROADCAST","KEEP_PRODUCTIVE","HIGH","true","js/broadcast/actionEngine.js (STATIC_REFERENCE), js/broadcast/broadcastPlayground.js (STATIC_REFERENCE), js/broadcast/productionConsole.js (STATIC_REFERENCE), js/broadcast/themeTemplateIntegration.js (STATIC_REFERENCE), tests/broadcast-asset-manager.test.mjs (TEST_ONLY_REFERENCE)"
"js/broadcast/broadcastAccessHub.js","PRODUCTIVE_BROADCAST","KEEP_PRODUCTIVE","MEDIUM","false","tests/broadcast-access-hub.test.mjs (TEST_ONLY_REFERENCE), tests/broadcast-access-hub.test.mjs (CONFIG_REFERENCE)"
"js/broadcast/broadcastOutput.js","PRODUCTIVE_BROADCAST","KEEP_PRODUCTIVE","HIGH","true","BROADCAST_OUTPUT_V1.md (STATIC_REFERENCE), BROADCAST_OUTPUT_V1.md (CONFIG_REFERENCE), js/broadcast/actionEngine.js (STATIC_REFERENCE), js/broadcast/broadcastPlayground.js (STATIC_REFERENCE), js/broadcast/productionConsole.js (STATIC_REFERENCE)"
"js/broadcast/broadcastPlayground.js","PRODUCTIVE_BROADCAST","KEEP_PRODUCTIVE","HIGH","true","broadcast-playground.html (HTML_REFERENCE), tests/broadcast-playground.test.mjs (TEST_ONLY_REFERENCE), CHARROPRO_MASTER_AUDIT_EVIDENCE.md (DOCUMENTATION_ONLY_REFERENCE), broadcast-playground.html (CONFIG_REFERENCE), tests/broadcast-playground.test.mjs (CONFIG_REFERENCE)"
"js/broadcast/broadcastRealtimeTransport.js","PRODUCTIVE_BROADCAST","KEEP_PRODUCTIVE","HIGH","true","js/broadcast/announcerMonitor.js (DYNAMIC_REFERENCE), js/broadcast/broadcastStudioWorkspace.js (STATIC_REFERENCE), js/broadcast/productionConsole.js (STATIC_REFERENCE), js/broadcast/programMainOutput.js (DYNAMIC_REFERENCE), js/core/firebaseSync.js (STATIC_REFERENCE)"
"js/broadcast/broadcastState.js","PRODUCTIVE_BROADCAST","KEEP_PRODUCTIVE","HIGH","true","BROADCAST_STATE_V1.md (STATIC_REFERENCE), BROADCAST_STATE_V1.md (CONFIG_REFERENCE), js/broadcast/actionEngine.js (STATIC_REFERENCE), js/broadcast/broadcastOutput.js (STATIC_REFERENCE), js/broadcast/broadcastPlayground.js (STATIC_REFERENCE)"
"js/broadcast/broadcastStudioWorkspace.js","PRODUCTIVE_BROADCAST","KEEP_PRODUCTIVE","HIGH","true","broadcast-studio.html (HTML_REFERENCE), tests/broadcast-studio-workspace.test.mjs (TEST_ONLY_REFERENCE), CHARROPRO-FMCH-2026-JINETEOS-DYNAMIC-IMPLEMENTATION-001/FILES_CHANGED.md (DOCUMENTATION_ONLY_REFERENCE), CHARROPRO-FMCH-2026-MANGANAS-PASO-IMPLEMENTATION-001/FILES_CHANGED.md (DOCUMENTATION_ONLY_REFERENCE), CHARROPRO-FMCH-2026-PIALES-COLEADERO-IMPLEMENTATION-001/FILES_CHANGED.md (DOCUMENTATION_ONLY_REFERENCE)"
"js/broadcast/browserOutput.js","PRODUCTIVE_BROADCAST","KEEP_PRODUCTIVE","HIGH","true","browser-output.html (HTML_REFERENCE), js/broadcast/announcerMonitor.js (STATIC_REFERENCE), js/broadcast/programMainOutput.js (STATIC_REFERENCE), tests/browser-output.test.mjs (TEST_ONLY_REFERENCE), BROADCAST_BROWSER_OUTPUT_V1.md (DOCUMENTATION_ONLY_REFERENCE)"
"js/broadcast/componentLibrary.js","PRODUCTIVE_BROADCAST","KEEP_PRODUCTIVE","HIGH","true","fixtures/templateEngineFixtures.js (STATIC_REFERENCE), js/broadcast/componentRenderer.js (STATIC_REFERENCE), js/broadcast/fixtures/componentRendererFixtures.js (STATIC_REFERENCE), js/broadcast/productionConsole.js (STATIC_REFERENCE), js/broadcast/programMainOutput.js (STATIC_REFERENCE)"
"js/broadcast/componentRenderer.js","PRODUCTIVE_BROADCAST","KEEP_PRODUCTIVE","HIGH","true","js/broadcast/productionConsole.js (STATIC_REFERENCE), js/broadcast/programMainOutput.js (STATIC_REFERENCE), js/broadcast/templateRendererIntegration.js (STATIC_REFERENCE), tests/broadcast-component-renderer.test.mjs (TEST_ONLY_REFERENCE), tests/production-console.test.mjs (TEST_ONLY_REFERENCE)"
"js/broadcast/dataContract.js","PRODUCTIVE_BROADCAST","KEEP_PRODUCTIVE","HIGH","true","js/broadcast/actionEngine.js (STATIC_REFERENCE), js/broadcast/broadcastOutput.js (STATIC_REFERENCE), js/broadcast/broadcastPlayground.js (STATIC_REFERENCE), js/broadcast/productionConsole.js (STATIC_REFERENCE), js/core/sync.js (STATIC_REFERENCE)"
"js/broadcast/fixtures/broadcastPlaygroundFixtures.js","PRODUCTIVE_BROADCAST","KEEP_PRODUCTIVE","HIGH","true","js/broadcast/broadcastPlayground.js (STATIC_REFERENCE), js/broadcast/productionConsole.js (STATIC_REFERENCE), tests/broadcast-playground.test.mjs (TEST_ONLY_REFERENCE), BROADCAST_PLAYGROUND_V1.md (DOCUMENTATION_ONLY_REFERENCE), tests/broadcast-playground.test.mjs (CONFIG_REFERENCE)"
"js/broadcast/fixtures/componentRendererFixtures.js","PRODUCTIVE_BROADCAST","KEEP_PRODUCTIVE","HIGH","true","js/broadcast/productionConsole.js (STATIC_REFERENCE), tests/broadcast-component-renderer.test.mjs (TEST_ONLY_REFERENCE), tests/template-renderer-integration.test.mjs (TEST_ONLY_REFERENCE), tests/broadcast-component-renderer.test.mjs (CONFIG_REFERENCE), tests/template-renderer-integration.test.mjs (CONFIG_REFERENCE)"
"js/broadcast/liveBindings.js","PRODUCTIVE_BROADCAST","KEEP_PRODUCTIVE","HIGH","true","js/broadcast/broadcastStudioWorkspace.js (STATIC_REFERENCE), js/broadcast/previewEngine.js (STATIC_REFERENCE), js/broadcast/productionConsole.js (STATIC_REFERENCE), js/broadcast/programEngine.js (STATIC_REFERENCE), js/broadcast/themeTemplateIntegration.js (STATIC_REFERENCE)"
"js/broadcast/outputRouting.js","PRODUCTIVE_BROADCAST","KEEP_PRODUCTIVE","HIGH","true","js/broadcast/broadcastStudioWorkspace.js (STATIC_REFERENCE), js/broadcast/outputSynchronization.js (STATIC_REFERENCE), js/broadcast/productionConsole.js (STATIC_REFERENCE), tests/broadcast-output-routing.test.mjs (TEST_ONLY_REFERENCE), tests/broadcast-program-projection.test.mjs (TEST_ONLY_REFERENCE)"
"js/broadcast/outputSynchronization.js","PRODUCTIVE_BROADCAST","KEEP_PRODUCTIVE","HIGH","true","js/broadcast/productionConsole.js (STATIC_REFERENCE), tests/output-synchronization.test.mjs (TEST_ONLY_REFERENCE), tests/production-console.test.mjs (TEST_ONLY_REFERENCE), BROADCAST_ACCESS_AND_SYNC_V1.md (DOCUMENTATION_ONLY_REFERENCE), CHARROPRO-FMCH-2026-JINETEOS-DYNAMIC-IMPLEMENTATION-001/FILES_CHANGED.md (DOCUMENTATION_ONLY_REFERENCE)"
"js/broadcast/previewEngine.js","PRODUCTIVE_BROADCAST","KEEP_PRODUCTIVE","HIGH","true","js/broadcast/broadcastStudioWorkspace.js (STATIC_REFERENCE), js/broadcast/productionConsole.js (STATIC_REFERENCE), js/broadcast/programEngine.js (STATIC_REFERENCE), tests/broadcast-preview-engine.test.mjs (TEST_ONLY_REFERENCE), tests/broadcast-program-projection.test.mjs (TEST_ONLY_REFERENCE)"
"js/broadcast/productionConsole.js","PRODUCTIVE_BROADCAST","KEEP_PRODUCTIVE","HIGH","true","js/broadcast/broadcastStudioWorkspace.js (STATIC_REFERENCE), production-console.html (HTML_REFERENCE), tests/broadcast-program-projection.test.mjs (TEST_ONLY_REFERENCE), tests/broadcast-theme-engine.test.mjs (TEST_ONLY_REFERENCE), tests/production-console.test.mjs (TEST_ONLY_REFERENCE)"
"js/broadcast/productionVariables.js","PRODUCTIVE_BROADCAST","KEEP_PRODUCTIVE","HIGH","true","js/broadcast/actionEngine.js (STATIC_REFERENCE), js/broadcast/productionConsole.js (STATIC_REFERENCE), tests/production-variables.test.mjs (TEST_ONLY_REFERENCE), BROADCAST_PRODUCTION_VARIABLES_V1.md (DOCUMENTATION_ONLY_REFERENCE), CHARROPRO_MASTER_AUDIT_MODULE_MATRIX.md (DOCUMENTATION_ONLY_REFERENCE)"
"js/broadcast/programEngine.js","PRODUCTIVE_BROADCAST","KEEP_PRODUCTIVE","HIGH","true","js/broadcast/broadcastStudioWorkspace.js (STATIC_REFERENCE), js/broadcast/outputRouting.js (STATIC_REFERENCE), js/broadcast/outputSynchronization.js (STATIC_REFERENCE), js/broadcast/productionConsole.js (STATIC_REFERENCE), tests/broadcast-program-engine.test.mjs (TEST_ONLY_REFERENCE)"
"js/broadcast/programMainOutput.js","PRODUCTIVE_BROADCAST","KEEP_PRODUCTIVE","HIGH","true","js/broadcast/broadcastStudioWorkspace.js (STATIC_REFERENCE), js/broadcast/outputSynchronization.js (STATIC_REFERENCE), js/broadcast/productionConsole.js (STATIC_REFERENCE), program-main-output.html (HTML_REFERENCE), tests/output-synchronization.test.mjs (TEST_ONLY_REFERENCE)"
"js/broadcast/templateEngine.js","PRODUCTIVE_BROADCAST","KEEP_PRODUCTIVE","HIGH","true","fixtures/templateEngineFixtures.js (STATIC_REFERENCE), js/broadcast/productionConsole.js (STATIC_REFERENCE), js/broadcast/templateRendererIntegration.js (STATIC_REFERENCE), tests/broadcast-template-engine.test.mjs (TEST_ONLY_REFERENCE), tests/production-console.test.mjs (TEST_ONLY_REFERENCE)"
"js/broadcast/templateRendererIntegration.js","PRODUCTIVE_BROADCAST","KEEP_PRODUCTIVE","HIGH","true","js/broadcast/broadcastStudioWorkspace.js (STATIC_REFERENCE), js/broadcast/productionConsole.js (STATIC_REFERENCE), js/broadcast/themeTemplateIntegration.js (STATIC_REFERENCE), tests/broadcast-program-projection.test.mjs (TEST_ONLY_REFERENCE), tests/production-console.test.mjs (TEST_ONLY_REFERENCE)"
"js/broadcast/themeEngine.js","PRODUCTIVE_BROADCAST","KEEP_PRODUCTIVE","HIGH","true","js/broadcast/productionConsole.js (STATIC_REFERENCE), js/broadcast/themeTemplateIntegration.js (STATIC_REFERENCE), tests/broadcast-theme-engine.test.mjs (TEST_ONLY_REFERENCE), tests/production-console.test.mjs (TEST_ONLY_REFERENCE), tests/theme-template-integration.test.mjs (TEST_ONLY_REFERENCE)"
"js/broadcast/themeTemplateIntegration.js","PRODUCTIVE_BROADCAST","KEEP_PRODUCTIVE","HIGH","true","js/broadcast/broadcastStudioWorkspace.js (STATIC_REFERENCE), js/broadcast/previewEngine.js (STATIC_REFERENCE), js/broadcast/productionConsole.js (STATIC_REFERENCE), tests/broadcast-program-projection.test.mjs (TEST_ONLY_REFERENCE), tests/production-console.test.mjs (TEST_ONLY_REFERENCE)"
"js/core/configurationBootstrap.js","PRODUCTIVE_CORE","KEEP_PRODUCTIVE","HIGH","true","js/core/firebaseSync.js (STATIC_REFERENCE), js/core/productiveRuleProfilePolicy.js (STATIC_REFERENCE), js/core/version.js (STATIC_REFERENCE), tests/configuration-management.test.mjs (TEST_ONLY_REFERENCE), CHARROPRO-CONFIGURATION-MANAGEMENT-001/FILES_CHANGED.md (DOCUMENTATION_ONLY_REFERENCE)"
"js/core/dom.js","PRODUCTIVE_CORE","KEEP_PRODUCTIVE","HIGH","true","js/app.js (STATIC_REFERENCE), js/views/cronometro-control.js (STATIC_REFERENCE), js/views/cronometro-pantalla.js (STATIC_REFERENCE), js/views/formato-federacion.js (STATIC_REFERENCE), js/views/grafico.js (STATIC_REFERENCE)"
"js/core/events.js","PRODUCTIVE_CORE","KEEP_PRODUCTIVE","HIGH","true","js/app.js (STATIC_REFERENCE), CHARROPRO_MASTER_AUDIT_ARCHITECTURE.md (DOCUMENTATION_ONLY_REFERENCE), CHARROPRO_MASTER_AUDIT_FINDINGS.md (DOCUMENTATION_ONLY_REFERENCE), CHARROPRO_MASTER_AUDIT_MODULE_MATRIX.md (DOCUMENTATION_ONLY_REFERENCE), DESPLIEGUE_CHARROPRO.md (DOCUMENTATION_ONLY_REFERENCE)"
"js/core/exporters.js","PRODUCTIVE_CORE","KEEP_PRODUCTIVE","HIGH","true","js/app.js (STATIC_REFERENCE), CHARROPRO-FMCH-2026-JINETEOS-DYNAMIC-IMPLEMENTATION-001/FILES_CHANGED.md (DOCUMENTATION_ONLY_REFERENCE), CHARROPRO-FMCH-2026-MANGANAS-PASO-IMPLEMENTATION-001/FILES_CHANGED.md (DOCUMENTATION_ONLY_REFERENCE), CHARROPRO-FMCH-2026-PIALES-COLEADERO-IMPLEMENTATION-001/FILES_CHANGED.md (DOCUMENTATION_ONLY_REFERENCE), CHARROPRO-FMCH-2026-TERNA-COMPLETE-IMPLEMENTATION-001/FILES_CHANGED.md (DOCUMENTATION_ONLY_REFERENCE)"
"js/core/firebaseRuntime.js","PRODUCTIVE_CORE","KEEP_PRODUCTIVE","HIGH","true","js/core/firebaseSync.js (STATIC_REFERENCE), tests/firebase-runtime-local.test.mjs (TEST_ONLY_REFERENCE), CHARROPRO-WEB-CLIENT-EMULATOR-RUNTIME-INTEGRATION-001/FILES_CHANGED.md (DOCUMENTATION_ONLY_REFERENCE), CHARROPRO-WEB-CLIENT-EMULATOR-RUNTIME-INTEGRATION-001/LOCAL_FIREBASE_BOOTSTRAP.md (DOCUMENTATION_ONLY_REFERENCE), tests/firebase-runtime-local.test.mjs (CONFIG_REFERENCE)"
"js/core/firebaseSync.js","PRODUCTIVE_CORE","KEEP_PRODUCTIVE","HIGH","true","js/app.js (STATIC_REFERENCE), js/broadcast/announcerMonitor.js (DYNAMIC_REFERENCE), js/broadcast/broadcastStudioWorkspace.js (DYNAMIC_REFERENCE), js/broadcast/productionConsole.js (DYNAMIC_REFERENCE), js/broadcast/programMainOutput.js (DYNAMIC_REFERENCE)"
"js/core/flow.js","PRODUCTIVE_SCORER","KEEP_PRODUCTIVE","HIGH","true","js/app.js (STATIC_REFERENCE), tests/full-scorer-integration.test.mjs (TEST_ONLY_REFERENCE), tests/scorer-workspace-viewport-compaction.test.mjs (TEST_ONLY_REFERENCE), CHARROPRO-FMCH-2026-JINETEOS-DYNAMIC-IMPLEMENTATION-001/FILES_CHANGED.md (DOCUMENTATION_ONLY_REFERENCE), CHARROPRO-FMCH-2026-MANGANAS-PASO-IMPLEMENTATION-001/FILES_CHANGED.md (DOCUMENTATION_ONLY_REFERENCE)"
"js/core/graphicsConfig.js","PRODUCTIVE_CORE","KEEP_PRODUCTIVE","HIGH","true","js/core/state.js (STATIC_REFERENCE), js/core/sync.js (STATIC_REFERENCE), js/views/grafico.js (STATIC_REFERENCE), js/views/graficos-control.js (STATIC_REFERENCE), js/views/obs.js (STATIC_REFERENCE)"
"js/core/history.js","PRODUCTIVE_CORE","KEEP_PRODUCTIVE","HIGH","true","js/app.js (STATIC_REFERENCE), CHARROPRO-FMCH-2026-JINETEOS-DYNAMIC-IMPLEMENTATION-001/FILES_CHANGED.md (DOCUMENTATION_ONLY_REFERENCE), CHARROPRO-FMCH-2026-MANGANAS-PASO-IMPLEMENTATION-001/FILES_CHANGED.md (DOCUMENTATION_ONLY_REFERENCE), CHARROPRO-FMCH-2026-PIALES-COLEADERO-IMPLEMENTATION-001/FILES_CHANGED.md (DOCUMENTATION_ONLY_REFERENCE), CHARROPRO-FMCH-2026-TERNA-COMPLETE-IMPLEMENTATION-001/FILES_CHANGED.md (DOCUMENTATION_ONLY_REFERENCE)"
"js/core/localCache.js","PRODUCTIVE_CORE","KEEP_PRODUCTIVE","HIGH","true","js/app.js (STATIC_REFERENCE), js/core/graphicsConfig.js (STATIC_REFERENCE), js/core/state.js (STATIC_REFERENCE), CHARROPRO_MASTER_AUDIT_MODULE_MATRIX.md (DOCUMENTATION_ONLY_REFERENCE)"
"js/core/localRuleProfileDefaults.js","PRODUCTIVE_CORE","KEEP_PRODUCTIVE","HIGH","true","js/app.js (STATIC_REFERENCE), tests/terna-rule-catalog-resolution-audit-003.test.mjs (TEST_ONLY_REFERENCE), tools/development/localRuntimeSeed.mjs (STATIC_REFERENCE), tools/development/localRuntimeSeed.mjs (CONFIG_REFERENCE), CHARROPRO-SCORER-OPERATIONAL-STABILIZATION-CHECKPOINT-001/RULE_PROFILE_CHECKPOINT.md (DOCUMENTATION_ONLY_REFERENCE)"
"js/core/officialFormat.js","PRODUCTIVE_OFFICIAL_FORMAT","KEEP_AUTHORITY","HIGH","true","js/app.js (STATIC_REFERENCE), js/core/sync.js (STATIC_REFERENCE), js/views/formato-federacion.js (STATIC_REFERENCE), tests/official-format-authoritative-snapshot.test.mjs (TEST_ONLY_REFERENCE), tests/official-format-pre-judge-final-corrections.test.mjs (TEST_ONLY_REFERENCE)"
"js/core/officialFormatDocumentAssets.js","PRODUCTIVE_OFFICIAL_FORMAT","KEEP_PRODUCTIVE","HIGH","true","js/core/officialFormat.js (STATIC_REFERENCE), CHARROPRO-FMCH-OFFICIAL-FORMAT-CERTIFICATION-STATE-RECONCILIATION-001/FILES_CHANGED.md (DOCUMENTATION_ONLY_REFERENCE)"
